path,realpath,suffix,name_hint,provenance_hint,hit_MainRegimeV2,hit_main_regime_v2,hit_mainregimev2,hit_2026-01-30,rows,post_cutoff_rows,limited,regime_cols,date_cols
docs/experiments/actionable-regime-confidence/runs/20260511T031936-codex-cftc-dealer-root-gate/cftc-dealer-gate/cftc_dealer_root_gate_report.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T031936-codex-cftc-dealer-root-gate/cftc-dealer-gate/cftc_dealer_root_gate_report.json,.json,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T031936-codex-cftc-dealer-root-gate/cftc-dealer-gate/cftc_dealer_root_gate_report.md,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T031936-codex-cftc-dealer-root-gate/cftc-dealer-gate/cftc_dealer_root_gate_report.md,.md,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T032111-codex-expanded-main-regime-source-refresh/checks/expanded_main_regime_source_refresh_assertions.out,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T032111-codex-expanded-main-regime-source-refresh/checks/expanded_main_regime_source_refresh_assertions.out,.out,True,False,False,False,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T032111-codex-expanded-main-regime-source-refresh/source-refresh/expanded_main_regime_source_refresh.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T032111-codex-expanded-main-regime-source-refresh/source-refresh/expanded_main_regime_source_refresh.json,.json,True,False,False,False,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T032111-codex-expanded-main-regime-source-refresh/source-refresh/expanded_main_regime_source_refresh.md,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T032111-codex-expanded-main-regime-source-refresh/source-refresh/expanded_main_regime_source_refresh.md,.md,True,False,False,False,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T033017-codex-kaggle-regime-label-root-gate/kaggle-regime-gate/kaggle_regime_label_root_gate_report.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T033017-codex-kaggle-regime-label-root-gate/kaggle-regime-gate/kaggle_regime_label_root_gate_report.json,.json,False,False,True,False,True,True,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T033017-codex-kaggle-regime-label-root-gate/kaggle-regime-gate/kaggle_regime_label_root_gate_report.md,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T033017-codex-kaggle-regime-label-root-gate/kaggle-regime-gate/kaggle_regime_label_root_gate_report.md,.md,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T033340-codex-main-regime-v3-taxonomy-source-refresh/checks/main_regime_v3_taxonomy_source_refresh_assertions.out,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T033340-codex-main-regime-v3-taxonomy-source-refresh/checks/main_regime_v3_taxonomy_source_refresh_assertions.out,.out,True,False,False,False,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T033340-codex-main-regime-v3-taxonomy-source-refresh/source-refresh/main_regime_v3_taxonomy_source_refresh.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T033340-codex-main-regime-v3-taxonomy-source-refresh/source-refresh/main_regime_v3_taxonomy_source_refresh.json,.json,True,False,False,False,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T033340-codex-main-regime-v3-taxonomy-source-refresh/source-refresh/main_regime_v3_taxonomy_source_refresh.md,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T033340-codex-main-regime-v3-taxonomy-source-refresh/source-refresh/main_regime_v3_taxonomy_source_refresh.md,.md,True,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T033945-codex-main-regime-v3-candidate-gate-readback/checks/main_regime_v3_candidate_gate_readback_assertions.out,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T033945-codex-main-regime-v3-candidate-gate-readback/checks/main_regime_v3_candidate_gate_readback_assertions.out,.out,True,False,False,False,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T033945-codex-main-regime-v3-candidate-gate-readback/checks/main_regime_v3_candidate_gate_readback_run.out,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T033945-codex-main-regime-v3-candidate-gate-readback/checks/main_regime_v3_candidate_gate_readback_run.out,.out,True,False,False,False,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T033945-codex-main-regime-v3-candidate-gate-readback/v3-candidate-gate/main_regime_v3_candidate_crosswalk.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T033945-codex-main-regime-v3-candidate-gate-readback/v3-candidate-gate/main_regime_v3_candidate_crosswalk.json,.json,True,False,False,False,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T033945-codex-main-regime-v3-candidate-gate-readback/v3-candidate-gate/main_regime_v3_candidate_gate_readback_report.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T033945-codex-main-regime-v3-candidate-gate-readback/v3-candidate-gate/main_regime_v3_candidate_gate_readback_report.json,.json,True,False,False,False,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T033945-codex-main-regime-v3-candidate-gate-readback/v3-candidate-gate/main_regime_v3_candidate_gate_readback_summary.csv,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T033945-codex-main-regime-v3-candidate-gate-readback/v3-candidate-gate/main_regime_v3_candidate_gate_readback_summary.csv,.csv,True,False,False,False,False,False,5,0,False,[],[]
docs/experiments/actionable-regime-confidence/runs/20260511T033945-codex-main-regime-v3-candidate-gate-readback/v3-candidate-gate/main_regime_v3_candidate_schema.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T033945-codex-main-regime-v3-candidate-gate-readback/v3-candidate-gate/main_regime_v3_candidate_schema.json,.json,True,False,False,False,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T035045-codex-kaggle-bull-coverage-buffer-gate/checks/kaggle_bull_coverage_buffer_gate_run.out,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T035045-codex-kaggle-bull-coverage-buffer-gate/checks/kaggle_bull_coverage_buffer_gate_run.out,.out,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T035045-codex-kaggle-bull-coverage-buffer-gate/kaggle-bull-gate/kaggle_bull_coverage_buffer_gate_report.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T035045-codex-kaggle-bull-coverage-buffer-gate/kaggle-bull-gate/kaggle_bull_coverage_buffer_gate_report.json,.json,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T035856-codex-web-backed-main-root-taxonomy-refresh/source-refresh/web_backed_main_root_taxonomy_refresh.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T035856-codex-web-backed-main-root-taxonomy-refresh/source-refresh/web_backed_main_root_taxonomy_refresh.json,.json,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T040137-codex-kaggle-bear-sideways-root-gate/checks/kaggle_bear_sideways_root_gate_run.out,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T040137-codex-kaggle-bear-sideways-root-gate/checks/kaggle_bear_sideways_root_gate_run.out,.out,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T040137-codex-kaggle-bear-sideways-root-gate/kaggle-bear-sideways-gate/kaggle_bear_sideways_root_gate_report.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T040137-codex-kaggle-bear-sideways-root-gate/kaggle-bear-sideways-gate/kaggle_bear_sideways_root_gate_report.json,.json,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T040137-codex-kaggle-bear-sideways-root-gate/kaggle-bear-sideways-gate/kaggle_bear_sideways_root_gate_report.md,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T040137-codex-kaggle-bear-sideways-root-gate/kaggle-bear-sideways-gate/kaggle_bear_sideways_root_gate_report.md,.md,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T040241-codex-kaggle-bear-sideways-logodds-probe/kaggle-logodds-probe/kaggle_bear_sideways_logodds_probe_report.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T040241-codex-kaggle-bear-sideways-logodds-probe/kaggle-logodds-probe/kaggle_bear_sideways_logodds_probe_report.json,.json,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T041508-codex-missing-root-source-readiness/checks/missing_root_source_readiness_assertions.out,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T041508-codex-missing-root-source-readiness/checks/missing_root_source_readiness_assertions.out,.out,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T041508-codex-missing-root-source-readiness/source-readiness/missing_root_source_readiness_report.md,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T041508-codex-missing-root-source-readiness/source-readiness/missing_root_source_readiness_report.md,.md,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T041923-codex-yahoo-sourcebacked-parent-root-gate/yahoo-parent-root-gate/yahoo_sourcebacked_parent_root_gate_report.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T041923-codex-yahoo-sourcebacked-parent-root-gate/yahoo-parent-root-gate/yahoo_sourcebacked_parent_root_gate_report.json,.json,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T042004-codex-main-vs-subclass-reassertion/taxonomy/main_vs_subclass_reassertion.md,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T042004-codex-main-vs-subclass-reassertion/taxonomy/main_vs_subclass_reassertion.md,.md,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T042050-codex-main-regime-taxonomy-enrichment/checks/main_regime_taxonomy_enrichment_assertions.out,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T042050-codex-main-regime-taxonomy-enrichment/checks/main_regime_taxonomy_enrichment_assertions.out,.out,True,False,False,False,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T042050-codex-main-regime-taxonomy-enrichment/source-refresh/main_regime_taxonomy_enrichment.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T042050-codex-main-regime-taxonomy-enrichment/source-refresh/main_regime_taxonomy_enrichment.json,.json,True,False,False,False,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T042050-codex-main-regime-taxonomy-enrichment/source-refresh/main_regime_taxonomy_enrichment.md,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T042050-codex-main-regime-taxonomy-enrichment/source-refresh/main_regime_taxonomy_enrichment.md,.md,True,False,False,False,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T042527-codex-v3-root-taxonomy-reassertion/taxonomy/v3_root_taxonomy_reassertion_after_v2_drift.md,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T042527-codex-v3-root-taxonomy-reassertion/taxonomy/v3_root_taxonomy_reassertion_after_v2_drift.md,.md,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T043519-codex-bayi-sequence-manipulation-gate/checks/bayi_sequence_manipulation_gate_assertions.out,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T043519-codex-bayi-sequence-manipulation-gate/checks/bayi_sequence_manipulation_gate_assertions.out,.out,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T043519-codex-bayi-sequence-manipulation-gate/sequence-ranking-gate/bayi_sequence_manipulation_gate_report.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T043519-codex-bayi-sequence-manipulation-gate/sequence-ranking-gate/bayi_sequence_manipulation_gate_report.json,.json,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T043519-codex-bayi-sequence-manipulation-gate/sequence-ranking-gate/bayi_sequence_manipulation_gate_report.md,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T043519-codex-bayi-sequence-manipulation-gate/sequence-ranking-gate/bayi_sequence_manipulation_gate_report.md,.md,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T044214-codex-kaggle-nft-wash-direct-gate/nft-wash-gate/kaggle_nft_wash_direct_gate_report.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T044214-codex-kaggle-nft-wash-direct-gate/nft-wash-gate/kaggle_nft_wash_direct_gate_report.json,.json,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T045938-codex-board-a-completion-audit/completion-audit/board_a_completion_audit.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T045938-codex-board-a-completion-audit/completion-audit/board_a_completion_audit.json,.json,False,False,True,True,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T045938-codex-board-a-completion-audit/completion-audit/board_a_completion_audit.md,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T045938-codex-board-a-completion-audit/completion-audit/board_a_completion_audit.md,.md,False,False,True,True,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T050045-codex-current-goal-completion-audit/completion-audit/current_goal_completion_audit.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T050045-codex-current-goal-completion-audit/completion-audit/current_goal_completion_audit.json,.json,False,False,True,True,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T050045-codex-current-goal-completion-audit/completion-audit/current_goal_completion_audit.md,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T050045-codex-current-goal-completion-audit/completion-audit/current_goal_completion_audit.md,.md,False,False,True,True,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T065805-codex-cross-market-timeframe-completion-audit/completion-audit/cross_market_timeframe_completion_audit.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T065805-codex-cross-market-timeframe-completion-audit/completion-audit/cross_market_timeframe_completion_audit.json,.json,False,False,True,True,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T065805-codex-cross-market-timeframe-completion-audit/completion-audit/cross_market_timeframe_completion_audit.md,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T065805-codex-cross-market-timeframe-completion-audit/completion-audit/cross_market_timeframe_completion_audit.md,.md,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T070103-codex-full-universe-scope-reset/full-universe-scope-reset/full_universe_scope_reset.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T070103-codex-full-universe-scope-reset/full-universe-scope-reset/full_universe_scope_reset.json,.json,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T070241-codex-main-regime-taxonomy-correction/checks/main_regime_taxonomy_correction_assertions.out,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T070241-codex-main-regime-taxonomy-correction/checks/main_regime_taxonomy_correction_assertions.out,.out,True,False,False,False,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T070241-codex-main-regime-taxonomy-correction/taxonomy/main_regime_taxonomy_correction.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T070241-codex-main-regime-taxonomy-correction/taxonomy/main_regime_taxonomy_correction.json,.json,True,False,False,False,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T070241-codex-main-regime-taxonomy-correction/taxonomy/main_regime_taxonomy_correction.md,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T070241-codex-main-regime-taxonomy-correction/taxonomy/main_regime_taxonomy_correction.md,.md,True,False,False,False,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T070405-codex-full-cycle-full-universe-gap-audit/coverage-audit/full_cycle_full_universe_gap_audit.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T070405-codex-full-cycle-full-universe-gap-audit/coverage-audit/full_cycle_full_universe_gap_audit.json,.json,False,False,False,True,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T070654-codex-mainregimev2-accepted-packet-demotion/checks/mainregimev2_accepted_packet_demotion_assertions.out,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T070654-codex-mainregimev2-accepted-packet-demotion/checks/mainregimev2_accepted_packet_demotion_assertions.out,.out,True,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T070654-codex-mainregimev2-accepted-packet-demotion/taxonomy/mainregimev2_accepted_packet_demotion.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T070654-codex-mainregimev2-accepted-packet-demotion/taxonomy/mainregimev2_accepted_packet_demotion.json,.json,True,False,True,True,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T070654-codex-mainregimev2-accepted-packet-demotion/taxonomy/mainregimev2_accepted_packet_demotion.md,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T070654-codex-mainregimev2-accepted-packet-demotion/taxonomy/mainregimev2_accepted_packet_demotion.md,.md,True,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T071301-codex-yfinance-validate-market-state-matrix/checks/yfinance_validate_market_state_matrix_assertions.out,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T071301-codex-yfinance-validate-market-state-matrix/checks/yfinance_validate_market_state_matrix_assertions.out,.out,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T071301-codex-yfinance-validate-market-state-matrix/validator-matrix/yfinance_validate_market_state_matrix.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T071301-codex-yfinance-validate-market-state-matrix/validator-matrix/yfinance_validate_market_state_matrix.json,.json,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T071301-codex-yfinance-validate-market-state-matrix/validator-matrix/yfinance_validate_market_state_matrix.md,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T071301-codex-yfinance-validate-market-state-matrix/validator-matrix/yfinance_validate_market_state_matrix.md,.md,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T072000-codex-yfinance-root-gate-score-matrix/score-matrix/yfinance_root_gate_score_matrix.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T072000-codex-yfinance-root-gate-score-matrix/score-matrix/yfinance_root_gate_score_matrix.json,.json,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T072200-codex-yfinance-label-calibration-readiness/label-calibration/yfinance_label_calibration_readiness.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T072200-codex-yfinance-label-calibration-readiness/label-calibration/yfinance_label_calibration_readiness.json,.json,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T072500-codex-kraken-public-lowpollution-lane/kraken-lane/kraken_public_lowpollution_lane.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T072500-codex-kraken-public-lowpollution-lane/kraken-lane/kraken_public_lowpollution_lane.json,.json,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T072600-codex-uv-provider-readiness-kraken-smoke/kraken-matrix/uv_provider_readiness_kraken_smoke.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T072600-codex-uv-provider-readiness-kraken-smoke/kraken-matrix/uv_provider_readiness_kraken_smoke.json,.json,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T072800-codex-uv-coverage-disposition-refresh/coverage-disposition/uv_coverage_disposition_refresh.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T072800-codex-uv-coverage-disposition-refresh/coverage-disposition/uv_coverage_disposition_refresh.json,.json,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T073000-codex-binance-bybit-public-matrix/public-crypto-matrix/binance_bybit_public_matrix.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T073000-codex-binance-bybit-public-matrix/public-crypto-matrix/binance_bybit_public_matrix.json,.json,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T073200-codex-public-crypto-disposition-refresh/coverage-disposition/public_crypto_disposition_refresh.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T073200-codex-public-crypto-disposition-refresh/coverage-disposition/public_crypto_disposition_refresh.json,.json,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T073430-codex-source-label-attachability-audit/source-label-attachability/source_label_attachability_audit.csv,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T073430-codex-source-label-attachability-audit/source-label-attachability/source_label_attachability_audit.csv,.csv,False,False,True,False,True,False,126,0,False,[],[]
docs/experiments/actionable-regime-confidence/runs/20260511T073430-codex-source-label-attachability-audit/source-label-attachability/source_label_attachability_audit.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T073430-codex-source-label-attachability-audit/source-label-attachability/source_label_attachability_audit.json,.json,False,False,True,True,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T073430-codex-source-label-attachability-audit/source-label-attachability/source_label_attachability_audit.md,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T073430-codex-source-label-attachability-audit/source-label-attachability/source_label_attachability_audit.md,.md,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T073600-codex-source-label-web-acquisition-scan/source-scan/source_label_web_acquisition_scan.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T073600-codex-source-label-web-acquisition-scan/source-scan/source_label_web_acquisition_scan.json,.json,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T073600-codex-source-label-web-acquisition-scan/source-scan/source_label_web_acquisition_scan.md,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T073600-codex-source-label-web-acquisition-scan/source-scan/source_label_web_acquisition_scan.md,.md,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T073700-codex-root-label-panel-contract/label-panel-contract/root_label_panel_contract.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T073700-codex-root-label-panel-contract/label-panel-contract/root_label_panel_contract.json,.json,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T073700-codex-root-label-panel-contract/label-panel-contract/root_label_panel_contract.md,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T073700-codex-root-label-panel-contract/label-panel-contract/root_label_panel_contract.md,.md,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T073701-codex-main-regime-v3-reopened-source-refresh/checks/main_regime_v3_reopened_source_refresh_assertions.out,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T073701-codex-main-regime-v3-reopened-source-refresh/checks/main_regime_v3_reopened_source_refresh_assertions.out,.out,True,False,False,False,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T073701-codex-main-regime-v3-reopened-source-refresh/source-refresh/main_regime_v3_reopened_source_refresh.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T073701-codex-main-regime-v3-reopened-source-refresh/source-refresh/main_regime_v3_reopened_source_refresh.json,.json,True,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T073701-codex-main-regime-v3-reopened-source-refresh/source-refresh/main_regime_v3_reopened_source_refresh.md,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T073701-codex-main-regime-v3-reopened-source-refresh/source-refresh/main_regime_v3_reopened_source_refresh.md,.md,True,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T073800-codex-local-cache-source-label-audit/checks/local_cache_source_label_audit_assertions.out,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T073800-codex-local-cache-source-label-audit/checks/local_cache_source_label_audit_assertions.out,.out,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T073800-codex-local-cache-source-label-audit/local-cache-source-labels/local_cache_source_label_audit.csv,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T073800-codex-local-cache-source-label-audit/local-cache-source-labels/local_cache_source_label_audit.csv,.csv,False,False,True,False,True,False,347,0,False,[],[]
docs/experiments/actionable-regime-confidence/runs/20260511T073800-codex-local-cache-source-label-audit/local-cache-source-labels/local_cache_source_label_audit.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T073800-codex-local-cache-source-label-audit/local-cache-source-labels/local_cache_source_label_audit.json,.json,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T073800-codex-local-cache-source-label-audit/local-cache-source-labels/local_cache_source_label_audit.md,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T073800-codex-local-cache-source-label-audit/local-cache-source-labels/local_cache_source_label_audit.md,.md,False,False,True,False,True,False,,,,,
